subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S9217810	14/September/2018	easy/easy_cost14.txt	5	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	2043;494;827;294;
S9217810	14/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	3378;301;285;1023;2624;247;234;311;258;223;287;346;257;305;282;285;742;505;
S9217810	14/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	7070;256;268;286;338;1119;661;
S9217810	14/September/2018	medium/labyrinth.txt	8	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1943;328;4711;306;235;1394;243;271;480;414;672;232;242;
S9217810	14/September/2018	medium/courtyardalt.txt	9	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3101;389;301;387;961;322;984;
S9217810	14/September/2018	medium/differentsizes.txt	10	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	5709;353;1254;405;312;300;326;546;
S9217810	14/September/2018	medium/tube_cost.txt	11	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1341;2137;356;606;272;387;451;619;357;720;271;396;353;604;267;844;
S9217810	14/September/2018	hard/tradeoff5alt.txt	12	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	3089;335;532;460;463;438;641;264;307;362;1056;233;254;
S9217810	14/September/2018	hard/museum.txt	13	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1021;493;2914;1130;342;432;721;215;902;246;326;259;274;273;401;1632;786;220;
S9217810	14/September/2018	hard/tradeoff4alt.txt	14	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	3681;367;354;491;353;498;498;760;259;
S9217810	14/September/2018	hard/tradeoff7alt.txt	15	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	3084;400;371;416;410;453;434;753;239;
S92888730	14/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	2355;2407;892;407;
S92888730	14/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2840;528;431;1773;4205;486;572;1992;546;563;600;744;548;460;423;525;1045;763;
S92888730	14/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2159;467;531;461;416;1172;928;
S92888730	14/September/2018	easy/easy_rw26.txt	7	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	2046;531;655;1156;472;441;
S92888730	14/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3271;424;520;645;1615;591;1294;
S92888730	14/September/2018	medium/differentsizes.txt	9	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	2537;458;2005;403;509;492;3257;1747;459;905;
S92888730	14/September/2018	medium/tube_cost.txt	10	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1435;966;577;1103;465;1743;604;1224;648;1433;455;512;480;517;507;1017;
S92888730	14/September/2018	medium/labyrinth.txt	11	11	14	18	3	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1284;494;564;626;394;2721;435;484;596;632;1132;412;436;524;1237;319;468;
S92888730	14/September/2018	hard/museum.txt	12	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1251;614;1048;1613;649;1695;1276;460;
S92888730	14/September/2018	hard/tradeoff4alt.txt	13	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	5438;515;592;911;497;1071;557;1031;545;
S92888730	14/September/2018	hard/tradeoff7alt.txt	14	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	4174;470;496;900;503;888;574;1088;575;
S92888730	14/September/2018	hard/tradeoff5alt.txt	15	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	4585;487;584;451;1133;528;792;419;436;400;429;412;451;584;1404;440;445;
S94316089	11/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	4186;522;435;421;520;1315;978;
S94316089	11/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2535;435;471;894;1140;394;422;369;387;385;382;459;406;408;434;435;1104;740;
S94316089	11/September/2018	easy/easy_rw26.txt	6	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1584;1201;629;1884;396;495;
S94316089	11/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1222;1126;852;658;
S94316089	11/September/2018	medium/tube_cost.txt	8	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1448;1099;1114;769;457;472;507;964;423;582;433;438;477;796;434;879;
S94316089	11/September/2018	medium/differentsizes.txt	9	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1774;371;1269;420;404;483;1083;890;
S94316089	11/September/2018	medium/labyrinth.txt	10	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1519;609;2526;407;423;1139;411;446;445;421;854;371;520;
S94316089	11/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1903;494;462;428;1152;407;772;
S94316089	11/September/2018	hard/tradeoff7alt.txt	12	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	3207;440;438;617;446;656;533;833;484;
S94316089	11/September/2018	hard/tradeoff4alt.txt	13	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1835;379;446;563;418;467;758;866;427;
S94316089	11/September/2018	hard/tradeoff5alt.txt	14	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	3018;408;398;397;482;422;509;506;383;509;1206;502;410;
S94316089	11/September/2018	hard/museum.txt	15	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1582;447;1039;1588;458;2070;397;717;
S9637638	14/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	5509;4048;1487;513;
S9637638	14/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	4150;696;728;1944;2096;375;385;383;456;440;464;472;544;424;424;392;1720;601;
S9637638	14/September/2018	easy/easy_rw26.txt	6	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	2792;472;825;2151;408;385;
S9637638	14/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2268;408;447;424;456;1201;815;
S9637638	14/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	5241;600;568;808;2296;480;905;
S9637638	14/September/2018	medium/differentsizes.txt	9	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	2872;447;1761;343;343;577;880;624;
S9637638	14/September/2018	medium/labyrinth.txt	10	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2226;366;1392;3688;640;1608;343;416;504;425;1207;345;359;
S9637638	14/September/2018	medium/tube_cost.txt	11	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	2173;2896;408;1120;480;1520;551;2345;368;1408;368;424;424;1248;415;929;
S9637638	14/September/2018	hard/museum.txt	12	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	2496;639;592;448;448;512;656;457;
S9637638	14/September/2018	hard/tradeoff4alt.txt	13	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	6010;432;784;943;737;1656;351;912;440;
S9637638	14/September/2018	hard/tradeoff5alt.txt	14	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	5046;344;392;384;631;601;840;400;359;465;1777;559;407;
S9637638	14/September/2018	hard/tradeoff7alt.txt	15	6	6	8	3	3	p(3,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	3854;408;704;513;415;1136;720;
S97484137	13/September/2018	easy/easy_rw29.txt	4	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3074;592;494;490;453;1314;1081;
S97484137	13/September/2018	easy/easy_cost36.txt	5	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2505;536;545;968;1417;415;529;486;481;512;439;529;441;449;454;447;838;619;
S97484137	13/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	2574;606;1022;369;
S97484137	13/September/2018	easy/easy_rw26.txt	7	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);p(0,4);	1514;419;475;858;469;418;
S97484137	13/September/2018	medium/tube_cost.txt	8	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1756;792;455;916;679;912;629;3627;422;802;352;12157;415;457;408;783;
S97484137	13/September/2018	medium/differentsizes.txt	9	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1987;372;1207;403;382;426;593;782;
S97484137	13/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	4118;550;479;538;1485;393;932;
S97484137	13/September/2018	medium/labyrinth.txt	11	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1395;504;503;423;489;1069;426;478;459;465;1000;401;382;
S97484137	13/September/2018	hard/tradeoff7alt.txt	12	6	6	8	3	3	p(3,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	5932;440;432;389;450;689;1056;
S97484137	13/September/2018	hard/tradeoff4alt.txt	13	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2530;414;432;1097;364;1076;456;960;311;
S97484137	13/September/2018	hard/museum.txt	14	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1259;497;1183;2064;462;2280;1096;394;
S97484137	13/September/2018	hard/tradeoff5alt.txt	15	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	4123;453;551;451;495;449;535;727;481;488;1001;399;429;
S97767595	11/September/2018	easy/easy_rw26.txt	4	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	6991;1684;680;1399;447;602;408;696;395;373;
S97767595	11/September/2018	easy/easy_cost14.txt	5	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1840;2049;842;339;
S97767595	11/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2188;553;607;1340;1088;374;345;355;361;400;407;428;427;375;384;467;566;791;
S97767595	11/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2043;536;544;477;437;1833;840;
S97767595	11/September/2018	medium/labyrinth.txt	8	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1252;559;2542;431;1276;337;345;
S97767595	11/September/2018	medium/courtyardalt.txt	9	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	4513;393;334;465;769;412;850;
S97767595	11/September/2018	medium/differentsizes.txt	10	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1482;339;3261;333;309;366;416;590;
S97767595	11/September/2018	medium/tube_cost.txt	11	9	11	13	4	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1676;1603;374;1219;259;399;323;385;770;1786;275;820;
S97767595	11/September/2018	hard/tradeoff5alt.txt	12	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	5094;318;322;337;4283;394;310;291;359;417;321;332;635;362;681;442;320;472;755;299;321;
S97767595	11/September/2018	hard/museum.txt	13	10	12	15	4	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	2073;487;879;1480;724;3581;317;361;1159;285;357;529;687;278;
S97767595	11/September/2018	hard/tradeoff4alt.txt	14	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2586;305;344;2169;1239;254;352;334;329;583;400;555;465;724;321;
S97767595	11/September/2018	hard/tradeoff7alt.txt	15	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2785;311;339;1491;323;424;332;596;320;685;300;756;415;777;291;
S9832863	14/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2551;456;541;1003;2029;413;342;374;362;374;365;351;355;312;308;300;926;792;
S9832863	14/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	3032;452;443;1080;404;1291;
S9832863	14/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	1625;420;422;400;458;934;836;
S9832863	14/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1218;319;777;376;
S9832863	14/September/2018	medium/differentsizes.txt	8	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	2695;383;1220;450;458;450;480;2109;391;809;
S9832863	14/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2529;401;470;388;796;414;420;
S9832863	14/September/2018	medium/tube_cost.txt	10	19	21	23	7	6	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(0,5);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1514;1073;299;1261;303;307;339;897;339;1134;566;851;379;302;948;328;304;1916;330;330;358;787;
S9832863	14/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3237;398;767;454;1727;383;716;
S9832863	14/September/2018	hard/tradeoff4alt.txt	12	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1704;416;396;641;529;1892;443;1543;338;
S9832863	14/September/2018	hard/tradeoff5alt.txt	13	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	3003;409;382;400;680;407;657;434;408;484;944;363;413;
S9832863	14/September/2018	hard/tradeoff7alt.txt	14	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2019;387;384;767;433;914;488;357;435;722;586;799;516;747;444;
S9832863	14/September/2018	hard/museum.txt	15	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	3652;495;1307;1406;413;1025;812;383;
S9950096	14/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1730;1461;592;902;722;483;451;426;390;396;366;358;388;334;313;333;980;521;
S9950096	14/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	1713;302;398;326;350;792;638;
S9950096	14/September/2018	easy/easy_rw26.txt	6	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	2089;1051;325;560;380;318;382;762;264;351;
S9950096	14/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1556;488;622;382;
S9950096	14/September/2018	medium/differentsizes.txt	8	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	2795;1018;716;383;519;404;677;467;348;515;
S9950096	14/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1076;918;358;482;436;350;427;489;390;496;384;806;326;498;498;592;
S9950096	14/September/2018	medium/labyrinth.txt	10	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1343;947;442;445;699;381;319;
S9950096	14/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	4638;605;452;528;1416;474;770;
S9950096	14/September/2018	hard/tradeoff4alt.txt	12	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1715;435;537;483;364;350;341;334;321;371;342;313;457;1121;280;
S9950096	14/September/2018	hard/tradeoff7alt.txt	13	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2061;432;584;1089;559;1206;405;815;358;476;395;816;638;621;404;
S9950096	14/September/2018	hard/tradeoff5alt.txt	14	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	2368;389;412;387;560;382;358;520;459;724;333;334;375;412;412;325;334;367;527;327;264;
S9950096	14/September/2018	hard/museum.txt	15	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1207;396;738;1486;371;375;551;352;395;333;305;342;372;313;341;512;880;356;
S9954363	11/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	3584;615;640;1264;1073;544;602;588;576;556;580;567;505;528;530;521;1081;791;
S9954363	11/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	3126;575;520;616;560;1345;1087;
S9954363	11/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	2301;544;982;536;
S9954363	11/September/2018	easy/easy_rw26.txt	7	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1802;560;591;2029;519;782;585;1349;503;551;
S9954363	11/September/2018	medium/differentsizes.txt	8	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1572;568;1946;464;575;598;1271;998;
S9954363	11/September/2018	medium/tube_cost.txt	9	18	19	21	7	6	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1993;3009;1054;733;578;583;609;930;1479;1288;610;1345;570;793;545;559;600;788;842;896;
S9954363	11/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	4641;554;543;567;1666;536;992;
S9954363	11/September/2018	medium/labyrinth.txt	11	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1546;537;1216;544;1024;536;583;
S9954363	11/September/2018	hard/tradeoff4alt.txt	12	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1901;689;583;689;558;1193;656;1208;585;
S9954363	11/September/2018	hard/tradeoff7alt.txt	13	12	13	16	7	6	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	6443;427;399;1427;535;636;1163;552;576;665;609;739;648;1333;696;
