subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S934665	26/October/2016	lab	12	11	12	15	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(4,1);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1263;408;1511;336;1105;352;559;1712;392;328;400;512;688;433;
S934665	26/October/2016	tworooms	13	21	28	30	10	6	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	1200;367;400;584;416;488;2512;416;523;382;463;368;568;384;441;447;1128;337;552;376;503;504;657;415;416;384;377;447;752;
S934665	26/October/2016	museum	14	24	32	35	10	5	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,4);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1196;447;632;769;375;1416;433;359;608;1560;992;3288;360;561;359;392;312;809;287;632;337;472;2255;296;474;351;304;376;456;488;495;504;1304;664;
S934665	26/October/2016	garden	15	11	13	16	3	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1642;456;3536;408;3688;368;504;536;712;2200;473;415;392;696;368;
S94248	26/October/2016	museum	4	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	6546;694;1113;2343;1320;1056;528;705;992;351;1711;353;415;329;393;342;680;401;
S94248	26/October/2016	library	5	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	10641;2384;759;791;1160;914;303;1032;480;456;484;779;768;
S94248	26/October/2016	bunker3	6	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1003;424;753;448;422;416;1057;480;960;471;
S94248	26/October/2016	ikea	7	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1101;560;361;503;359;506;1636;475;1048;328;575;568;1954;519;545;447;1416;281;494;321;
S94248	26/October/2016	labyrinth3	8	16	16	19	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	15118;567;472;465;511;450;967;488;1079;505;975;385;1143;297;359;337;688;392;
S94248	26/October/2016	cubicles	9	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	927;690;1024;328;600;488;743;498;1624;1223;304;482;
S94248	26/October/2016	garden	10	16	17	20	4	3	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1033;408;447;783;2563;414;679;440;720;370;551;344;274;366;344;660;484;712;527;
S94248	26/October/2016	lab	11	26	30	33	10	7	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	942;521;663;432;1919;401;528;688;440;880;304;632;375;306;378;301;458;462;616;320;279;314;434;357;344;384;655;377;384;480;456;367;
S94248	26/October/2016	courtyard	12	8	9	11	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(2,2);	2460;344;375;360;1440;393;367;392;408;577;
S94248	26/October/2016	cathedral	13	12	12	14	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1091;399;1329;397;365;349;442;3201;335;496;366;728;793;
S94248	26/October/2016	roomG	14	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1075;659;213;530;286;465;705;368;1545;173;578;703;817;870;329;459;
S94248	26/October/2016	tworooms	15	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1245;424;368;984;357;522;664;344;737;
S952115	28/October/2016	library	4	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	4367;3185;710;690;1559;741;886;623;1093;554;589;1269;893;
S952115	28/October/2016	labyrinth3	5	11	12	15	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1713;391;426;863;451;426;1959;410;1136;544;792;407;853;397;
S952115	28/October/2016	cathedral	6	7	8	10	3	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1513;519;3320;626;566;2590;450;410;780;
S952115	28/October/2016	tworooms	7	17	22	24	9	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	1293;493;456;710;453;417;1709;480;1426;1020;453;453;1344;396;1029;367;409;384;391;432;783;574;752;
S952115	28/October/2016	bunker3	8	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1226;432;665;428;432;547;1482;523;1134;481;
S952115	28/October/2016	roomG	9	11	13	17	4	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	1295;491;614;21947;629;680;1593;463;1273;423;750;1363;473;2679;436;487;
S952115	28/October/2016	lab	10	21	26	29	9	5	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1345;487;729;521;1413;656;459;1386;494;1081;438;927;493;582;557;547;474;902;743;400;400;590;410;426;544;406;945;398;
S952115	28/October/2016	garden	11	16	17	20	4	3	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1013;465;1169;536;3267;400;1058;432;1581;447;859;380;750;393;460;990;443;817;376;
S952115	28/October/2016	museum	12	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1096;444;958;2121;511;1113;421;395;896;380;894;400;702;362;358;340;760;358;
S952115	28/October/2016	ikea	13	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	987;478;502;904;480;585;1087;404;916;424;759;371;1199;546;430;574;
S952115	28/October/2016	courtyard	14	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	1170;407;543;857;392;664;
S952115	28/October/2016	cubicles	15	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	1143;488;1325;1253;363;526;1111;490;1498;1117;537;555;
S97579	28/October/2016	courtyard	4	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	7000;397;411;701;371;736;
S97579	28/October/2016	roomG	5	18	21	25	6	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	4546;426;461;3153;457;563;1032;471;1114;369;391;457;965;361;987;499;1348;261;286;348;375;904;300;372;
S97579	28/October/2016	cubicles	6	8	9	13	4	3	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	3573;419;1141;322;817;508;680;431;1263;782;366;353;
S97579	28/October/2016	museum	7	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1439;345;2066;461;505;562;1015;397;693;395;322;387;428;374;384;677;592;332;
S97579	28/October/2016	garden	8	21	21	24	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1183;357;875;337;837;353;667;417;397;392;577;382;398;358;599;675;364;613;341;319;330;319;489;
S97579	28/October/2016	tworooms	9	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	3023;319;723;341;411;410;336;602;741;
S97579	28/October/2016	lab	10	5	6	9	1	0	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1251;383;773;455;790;501;737;341;
S97579	28/October/2016	ikea	11	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	930;335;447;327;422;396;643;443;619;360;426;553;905;399;598;424;1011;341;416;446;
S97579	28/October/2016	bunker3	12	14	16	19	4	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(4,5);p(5,5);	1317;269;342;1064;381;380;463;456;817;320;462;322;352;361;381;338;610;360;
S97579	28/October/2016	library	13	11	12	14	3	3	p(0,0);p(0,1);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1446;309;341;417;521;482;505;304;552;366;407;829;721;
S97579	28/October/2016	labyrinth3	14	7	8	11	1	0	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1096;322;372;328;437;378;453;627;817;259;
S97579	28/October/2016	cathedral	15	16	18	20	6	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	2290;263;3441;423;378;3751;313;938;453;625;1298;347;307;331;382;304;360;345;685;
S976844	26/October/2016	roomG	4	13	17	21	5	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	15081;414;522;2502;369;405;1668;442;3785;1269;1791;370;2610;364;420;447;503;687;402;435;
S976844	26/October/2016	courtyard	5	8	9	11	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(2,2);	4316;355;423;360;1353;13406;511;923;405;804;
S976844	26/October/2016	cubicles	6	14	17	21	7	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	2228;638;932;602;568;451;686;401;2795;243;1310;282;1396;310;455;330;398;1985;342;384;
S976844	26/October/2016	garden	7	6	9	12	2	0	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	3525;351;1254;336;2840;370;468;1303;750;802;318;
S976844	26/October/2016	bunker3	8	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	2087;306;1554;317;439;352;1142;407;1239;333;
S976844	26/October/2016	cathedral	9	7	8	10	3	2	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1882;461;1370;357;362;2258;334;351;718;
S976844	26/October/2016	museum	10	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	969;732;758;806;369;2150;822;352;
S976844	26/October/2016	lab	11	5	6	9	1	0	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1372;353;665;517;771;340;613;338;
S976844	26/October/2016	library	12	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	966;687;354;396;1081;825;436;383;921;319;348;762;860;
S976844	26/October/2016	ikea	13	17	18	23	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1291;357;355;-3599242;300;352;902;506;266;2172;384;485;461;373;703;384;650;335;886;367;420;434;
S976844	26/October/2016	tworooms	14	18	22	24	8	6	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,3);p(7,4);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	921;318;330;523;311;322;906;304;630;598;270;1022;331;303;537;581;301;350;355;369;303;752;980;
S976844	26/October/2016	labyrinth3	15	7	8	11	1	0	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	900;301;335;562;336;322;1198;251;657;251;
S981207	26/October/2016	tworooms	4	18	22	24	8	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,4);p(7,3);p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	2932;360;421;1121;343;615;4930;549;1284;376;970;409;1689;313;345;700;304;373;399;339;343;335;762;
S981207	26/October/2016	bunker3	5	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	1766;376;1228;414;368;434;2989;445;674;602;
S981207	26/October/2016	labyrinth3	6	16	16	19	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1193;361;382;807;335;540;1927;343;965;501;1135;501;3782;343;392;355;725;314;
S981207	26/October/2016	ikea	7	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	27411;384;499;896;381;469;1253;1019;1016;352;542;296;677;317;338;346;
S981207	26/October/2016	garden	8	11	13	16	3	1	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1575;345;1128;391;3563;360;790;1378;2278;322;347;693;534;728;272;
S981207	26/October/2016	roomG	9	13	13	17	3	3	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);	43988;365;333;663;376;362;2685;433;991;290;471;405;1213;815;305;323;
S981207	26/October/2016	cathedral	10	16	18	20	6	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	11566;355;1447;424;366;2106;368;846;297;423;430;306;352;337;329;323;312;336;703;
S981207	26/October/2016	library	11	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1298;388;805;447;2240;478;360;556;508;407;369;1362;688;
S981207	26/October/2016	lab	12	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1816;320;837;486;1946;369;551;474;520;320;894;289;
S981207	26/October/2016	courtyard	13	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	3614;385;393;766;400;737;
S981207	26/October/2016	museum	14	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1472;454;884;1958;336;2200;776;258;
S981207	26/October/2016	cubicles	15	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	4184;390;932;861;392;508;542;444;2622;1155;302;332;
S983016	28/October/2016	labyrinth3	4	7	8	11	1	0	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);p(0,2);	3085;478;478;1340;630;549;1431;454;872;437;
S983016	28/October/2016	museum	5	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1709;630;948;1646;516;1312;721;444;
S983016	28/October/2016	garden	6	21	21	24	5	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1740;389;1210;484;1026;597;1250;486;643;431;1207;384;928;448;420;1416;382;1026;500;606;436;748;374;
S983016	28/October/2016	tworooms	7	8	8	10	1	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(1,2);	1659;482;438;838;406;438;1842;392;828;
S983016	28/October/2016	cubicles	8	14	17	21	7	5	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);p(4,6);p(4,7);p(5,7);	7685;572;742;800;453;485;877;445;1772;430;908;387;1459;412;445;433;539;748;454;452;
S983016	28/October/2016	courtyard	9	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	1666;515;556;674;446;883;
S983016	28/October/2016	lab	10	5	6	9	1	0	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1729;538;1357;501;2014;407;711;384;
S983016	28/October/2016	roomG	11	8	9	13	2	1	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	2169;812;555;742;471;524;2595;446;940;1370;518;502;
S983016	28/October/2016	library	12	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	2076;918;486;550;816;670;438;734;1248;416;470;1190;705;
S983016	28/October/2016	cathedral	13	16	18	20	6	5	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);p(3,0);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	1703;478;906;470;486;2698;1036;1718;397;414;1443;382;409;413;429;488;406;409;755;
S983016	28/October/2016	ikea	14	16	16	21	4	4	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	2593;407;862;558;422;510;1117;509;868;454;732;513;1497;446;644;398;1058;406;400;420;
S983016	28/October/2016	bunker3	15	8	8	11	1	1	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	41906;945;766;414;414;428;1815;423;787;389;
S983809	26/October/2016	lab	4	10	10	13	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	4363;346;1554;327;955;319;1253;361;377;394;631;272;
S983809	26/October/2016	tworooms	5	17	20	22	8	7	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(5,2);p(6,2);p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,2);	1238;250;311;883;271;331;1580;319;1003;290;907;585;336;1451;345;362;529;377;346;392;650;
S983809	26/October/2016	bunker3	6	11	12	15	3	2	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(5,5);	2534;464;1100;312;522;312;786;759;1035;330;312;351;763;320;
S983809	26/October/2016	labyrinth3	7	10	12	15	2	0	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(0,2);	1118;307;335;634;384;322;1649;408;650;307;359;378;554;233;
S983809	26/October/2016	roomG	8	11	13	17	4	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);	840;1332;343;650;338;584;611;296;908;329;457;287;355;642;311;339;
S983809	26/October/2016	courtyard	9	8	9	11	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(2,2);	2482;345;335;339;882;271;347;908;327;699;
S983809	26/October/2016	cubicles	10	9	9	13	4	4	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(4,6);p(5,6);p(5,7);	1567;359;666;595;370;352;537;651;1161;1036;482;289;
S983809	26/October/2016	ikea	11	11	12	17	3	2	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);	1052;319;321;1989;344;290;673;369;697;298;985;352;618;353;327;379;
S983809	26/October/2016	library	12	12	12	14	3	3	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(7,4);	1241;1073;345;488;772;888;266;345;1156;424;1634;839;755;
S983809	26/October/2016	museum	13	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	2320;336;721;1227;322;857;763;287;
S983809	26/October/2016	garden	14	16	17	20	4	3	p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	1362;473;523;304;913;304;860;272;882;258;480;378;272;330;337;561;1242;554;242;
S983809	26/October/2016	cathedral	15	7	8	10	2	1	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);	2532;562;463;578;368;290;898;296;707;
S989739	26/October/2016	courtyard	4	5	5	7	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(2,2);	2856;336;381;833;496;840;
